mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svr__C,param_svr__epsilon,param_svr__kernel,param_svr__shrinking,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
0.04604679346084595,0.012985586156886074,0.001926720142364502,0.00013286637403726406,10,0.1,linear,True,"{'svr__C': 10, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-13.74515246912363,-13.758728326457348,-14.467275403873396,-13.952193875393734,-13.980837518712026,0.2925415399162664,19,-12.710834277920968,-12.753432081805343,-12.600790643796133,-12.576005084615042,-12.66026552203437,0.0739497961238336
0.3431035280227661,0.1454148549570961,0.0022796988487243652,0.0003861767731581291,10,0.1,linear,False,"{'svr__C': 10, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-13.745160088219075,-13.7586719801002,-14.467395584214897,-13.952136367594177,-13.980841005032088,0.2926020697650695,20,-12.71083041007423,-12.753430068924699,-12.600793529353853,-12.576005703113653,-12.660264927866608,0.07394774455028233
0.01218956708908081,0.00017778820649012758,0.0032363533973693848,0.00019338821378055192,10,1,rbf,True,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-12.898244973507982,-13.129020978980158,-12.247438683171149,-13.323827091243645,-12.899632931725733,0.4055609773720837,1,-10.578322468857339,-10.177801997895392,-10.327406513935516,-10.288130880484802,-10.342915465293261,0.14656124380955649
0.01249462366104126,0.0009450500673550954,0.003213047981262207,0.0003153284008951152,10,1,rbf,False,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-12.898244973507982,-13.129020978980158,-12.247438683171149,-13.323827091243645,-12.899632931725733,0.4055609773720837,1,-10.578322468857339,-10.177801997895392,-10.327406513935516,-10.288130880484802,-10.342915465293261,0.14656124380955649
0.0466042160987854,0.012389421957806367,0.001966536045074463,8.666677273414319e-05,10,1,linear,True,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-13.572159493433476,-13.622585929647837,-14.30501595747407,-13.866771955222156,-13.841633333944385,0.2898074024752282,13,-12.738106782598905,-12.781510170981315,-12.62720708347337,-12.610206386880922,-12.689257605983627,0.07245022496525294
0.5149962902069092,0.5470185426665845,0.0023534297943115234,0.00023957164408602787,10,1,linear,False,"{'svr__C': 10, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-13.572155174729135,-13.62256116971593,-14.305644079156263,-13.86673674452549,-13.841774292031703,0.29006342618983155,14,-12.73810622329131,-12.781505440792095,-12.627258677469795,-12.610203483949105,-12.689268456375578,0.07243837262858537
0.026230812072753906,0.0008490336838111309,0.004441678524017334,0.0004390422097663396,100,0.1,rbf,True,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-12.51326903063728,-13.634393740093765,-13.245338485524716,-12.889936915485114,-13.070734542935218,0.4158286326127637,5,-5.072345726825975,-4.5949728097931,-4.7392364097816175,-5.0026561241003975,-4.852302767625273,0.19366707526776128
0.03750234842300415,0.0019121429223919535,0.004149973392486572,3.612941332420444e-05,100,0.1,rbf,False,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-12.513269030637284,-13.63439374009377,-13.245338485524718,-12.889936915485114,-13.070734542935222,0.4158286326127645,6,-5.072345726825973,-4.594972809793102,-4.7392364097816175,-5.002656124100398,-4.852302767625273,0.19366707526776036
0.34411007165908813,0.047839177466360336,0.0021825432777404785,0.00021939046373653122,100,0.1,linear,True,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-13.714008788733866,-13.709218243434409,-14.474771712361042,-13.96056305528596,-13.96464044995382,0.3115715259862421,18,-12.70621602779184,-12.749612059753554,-12.595240399351662,-12.565108535977389,-12.65404425571861,0.07619474184423124
2.617158532142639,1.0600801847674854,0.002365410327911377,0.00040226246544295536,100,0.1,linear,False,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-13.71425912083152,-13.709230408377413,-14.474683281516853,-13.959919353560256,-13.964523041071509,0.3114847600412109,17,-12.706221529072193,-12.749610284575159,-12.59523602625012,-12.565142333234865,-12.654052543283084,0.07618610950464438
0.02087193727493286,0.0004875418712727178,0.003824174404144287,0.00043077950163362695,100,1,rbf,True,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': True}",-12.647752530537192,-13.589321605395352,-13.221244938603313,-12.989022508447684,-13.111835395745885,0.34293564977285335,7,-5.502496552575316,-5.014809868655942,-5.1759135382039405,-5.431558486550139,-5.281194611496334,0.19597753676012292
0.03223508596420288,0.0030486734894306935,0.0041828155517578125,0.0002977068652463015,100,1,rbf,False,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'rbf', 'svr__shrinking': False}",-12.6477525305372,-13.589321605395352,-13.221244938603313,-12.989022508447688,-13.111835395745889,0.34293564977285,8,-5.502496552575313,-5.014809868655942,-5.175913538203941,-5.4315584865501405,-5.281194611496335,0.1959775367601224
0.2817227244377136,0.05224304096394486,0.0021140575408935547,0.00020487613841067379,100,1,linear,True,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': True}",-13.52130252554469,-13.619511529954352,-14.414616415684863,-13.935448912819432,-13.872719846000834,0.34827984886112806,15,-12.734696927496906,-12.771511710033657,-12.62059788394403,-12.59843194825166,-12.681309617431562,0.07338467997062559
1.8433048129081726,0.3159580802380554,0.002256035804748535,0.00017146336705270166,100,1,linear,False,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__kernel': 'linear', 'svr__shrinking': False}",-13.52102681264613,-13.619492138755035,-14.41525481671978,-13.935540930876444,-13.872828674749346,0.3486053991300075,16,-12.73474372938601,-12.77151329312412,-12.62051611208628,-12.598433590350847,-12.681301681236814,0.07341013781100994
